tanggal,kota,kategori,order_count,gross_sales,discount,net_sales
2026-10-09,Bandung,ATK,58,16554824,993289,15561535
2026-10-09,Bandung,Makanan,62,17923952,1075437,16848515
2026-10-09,Bandung,Kesehatan,64,18619520,1117171,17502349
2026-10-09,Surabaya,Elektronik,66,19261902,1155714,18106188
2026-10-09,Surabaya,Fashion,63,18213048,1092782,17120266
2026-10-09,Surabaya,ATK,59,16840252,1010415,15829837
2026-10-09,Surabaya,Makanan,63,18213048,1092782,17120266
2026-10-09,Surabaya,Kesehatan,65,18910450,1134627,17775823
2026-10-09,Medan,Elektronik,63,18386361,1103181,17283180
2026-10-09,Medan,Fashion,60,17345760,1040745,16305015
2026-10-09,Medan,ATK,56,15983968,959038,15024930
2026-10-09,Medan,Makanan,60,17345760,1040745,16305015
2026-10-09,Medan,Kesehatan,62,18037660,1082259,16955401
2026-10-09,Makassar,Elektronik,66,19261902,1155714,18106188
2026-10-09,Makassar,Fashion,63,18213048,1092782,17120266
2026-10-09,Makassar,ATK,59,16840252,1010415,15829837
2026-10-09,Makassar,Makanan,63,18213048,1092782,17120266
2026-10-09,Makassar,Kesehatan,65,18910450,1134627,17775823
2026-10-10,Jakarta,Elektronik,68,19907952,1393556,18514396
2026-10-10,Jakarta,Fashion,65,18850845,1319559,17531286
2026-10-10,Jakarta,ATK,61,17467045,1222693,16244352
2026-10-10,Jakarta,Makanan,65,18850845,1319559,17531286
2026-10-10,Jakarta,Kesehatan,67,19553749,1368762,18184987
2026-10-10,Bandung,Elektronik,68,19907952,1393556,18514396
2026-10-10,Bandung,Fashion,65,18850845,1319559,17531286
2026-10-10,Bandung,ATK,61,17467045,1222693,16244352
2026-10-10,Bandung,Makanan,65,18850845,1319559,17531286
2026-10-10,Bandung,Kesehatan,67,19553749,1368762,18184987
2026-10-10,Surabaya,Elektronik,69,20200716,1414050,18786666
2026-10-10,Surabaya,Fashion,66,19140858,1339860,17800998
2026-10-10,Surabaya,ATK,62,17753390,1242737,16510653
2026-10-10,Surabaya,Makanan,66,19140858,1339860,17800998
2026-10-10,Surabaya,Kesehatan,68,19845596,1389191,18456405
2026-10-10,Medan,Elektronik,66,19322424,1352569,17969855
2026-10-10,Medan,Fashion,63,18270819,1278957,16991862
2026-10-10,Medan,ATK,59,16894355,1182604,15711751
2026-10-10,Medan,Makanan,63,18270819,1278957,16991862
2026-10-10,Medan,Kesehatan,65,18970055,1327903,17642152
2026-10-10,Makassar,Elektronik,69,20200716,1414050,18786666
2026-10-10,Makassar,Fashion,66,19140858,1339860,17800998
2026-10-10,Makassar,ATK,62,17753390,1242737,16510653
2026-10-10,Makassar,Makanan,66,19140858,1339860,17800998
2026-10-10,Makassar,Kesehatan,68,19845596,1389191,18456405
2026-10-11,Jakarta,Elektronik,71,20851351,1668108,19183243
2026-10-11,Jakarta,Fashion,68,19783240,1582659,18200581
2026-10-11,Jakarta,ATK,64,18384768,1470781,16913987
2026-10-11,Jakarta,Makanan,68,19783240,1582659,18200581
2026-10-11,Jakarta,Kesehatan,70,20493480,1639478,18854002
2026-10-11,Bandung,Elektronik,71,20851351,1668108,19183243
2026-10-11,Bandung,Fashion,68,19783240,1582659,18200581
2026-10-11,Bandung,ATK,64,18384768,1470781,16913987
2026-10-11,Bandung,Makanan,68,19783240,1582659,18200581
2026-10-11,Bandung,Kesehatan,70,20493480,1639478,18854002
2026-10-11,Surabaya,Elektronik,72,21145032,1691602,19453430
2026-10-11,Surabaya,Fashion,69,20074170,1605933,18468237
2026-10-11,Surabaya,ATK,65,18672030,1493762,17178268
2026-10-11,Surabaya,Makanan,69,20074170,1605933,18468237
2026-10-11,Surabaya,Kesehatan,71,20786244,1662899,19123345
2026-10-11,Medan,Elektronik,69,20263989,1621119,18642870
2026-10-11,Medan,Fashion,66,19201380,1536110,17665270
2026-10-11,Medan,ATK,62,17810244,1424819,16385425
2026-10-11,Medan,Makanan,66,19201380,1536110,17665270
2026-10-11,Medan,Kesehatan,68,19907952,1592636,18315316
2026-10-11,Makassar,Elektronik,72,21145032,1691602,19453430
2026-10-11,Makassar,Fashion,69,20074170,1605933,18468237
2026-10-11,Makassar,ATK,65,18672030,1493762,17178268
2026-10-11,Makassar,Makanan,69,20074170,1605933,18468237
2026-10-11,Makassar,Kesehatan,71,20786244,1662899,19123345
2026-10-12,Jakarta,Elektronik,74,21800252,1962022,19838230
2026-10-12,Jakarta,Fashion,71,20721137,1864902,18856235
2026-10-12,Jakarta,ATK,67,19307993,1737719,17570274
2026-10-12,Jakarta,Makanan,71,20721137,1864902,18856235
2026-10-12,Jakarta,Kesehatan,73,21438713,1929484,19509229
2026-10-12,Bandung,Elektronik,74,21800252,1962022,19838230
2026-10-12,Bandung,Fashion,71,20721137,1864902,18856235
2026-10-12,Bandung,ATK,67,19307993,1737719,17570274
2026-10-12,Bandung,Makanan,71,20721137,1864902,18856235
2026-10-12,Bandung,Kesehatan,73,21438713,1929484,19509229
2026-10-12,Surabaya,Elektronik,75,22094850,1988536,20106314
2026-10-12,Surabaya,Fashion,72,21012984,1891168,19121816
2026-10-12,Surabaya,ATK,68,19596172,1763655,17832517
2026-10-12,Surabaya,Makanan,72,21012984,1891168,19121816
2026-10-12,Surabaya,Kesehatan,74,21732394,1955915,19776479
2026-10-12,Medan,Elektronik,72,21211056,1908995,19302061
2026-10-12,Medan,Fashion,69,20137443,1812369,18325074
2026-10-12,Medan,ATK,65,18731635,1685847,17045788
2026-10-12,Medan,Makanan,69,20137443,1812369,18325074
2026-10-12,Medan,Kesehatan,71,20851351,1876621,18974730
2026-10-12,Makassar,Elektronik,75,22094850,1988536,20106314
2026-10-12,Makassar,Fashion,72,21012984,1891168,19121816
2026-10-12,Makassar,ATK,68,19596172,1763655,17832517
2026-10-12,Makassar,Makanan,72,21012984,1891168,19121816
2026-10-12,Makassar,Kesehatan,74,21732394,1955915,19776479
2026-10-13,Jakarta,Elektronik,77,22754655,2275465,20479190
2026-10-13,Jakarta,Fashion,74,21664536,2166453,19498083
2026-10-13,Jakarta,ATK,70,20236720,2023672,18213048
2026-10-13,Jakarta,Makanan,74,21664536,2166453,19498083
2026-10-13,Jakarta,Kesehatan,76,22389448,2238944,20150504
2026-10-13,Bandung,Elektronik,77,22754655,2275465,20479190
2026-10-13,Bandung,Fashion,74,21664536,2166453,19498083
2026-10-13,Bandung,ATK,70,20236720,2023672,18213048
2026-10-13,Bandung,Makanan,74,21664536,2166453,19498083
2026-10-13,Bandung,Kesehatan,76,22389448,2238944,20150504
2026-10-13,Surabaya,Elektronik,78,23050170,2305017,20745153
2026-10-13,Surabaya,Fashion,75,21957300,2195730,19761570
2026-10-13,Surabaya,ATK,71,20525816,2052581,18473235
2026-10-13,Surabaya,Makanan,75,21957300,2195730,19761570
2026-10-13,Surabaya,Kesehatan,77,22684046,2268404,20415642
2026-10-13,Medan,Elektronik,75,22163625,2216362,19947263
2026-10-13,Medan,Fashion,72,21079008,2107900,18971108
2026-10-13,Medan,ATK,68,19658528,1965852,17692676
2026-10-13,Medan,Makanan,72,21079008,2107900,18971108
2026-10-13,Medan,Kesehatan,74,21800252,2180025,19620227
2026-10-13,Makassar,Elektronik,78,23050170,2305017,20745153
2026-10-13,Makassar,Fashion,75,21957300,2195730,19761570
2026-10-13,Makassar,ATK,71,20525816,2052581,18473235
2026-10-13,Makassar,Makanan,75,21957300,2195730,19761570
2026-10-13,Makassar,Kesehatan,77,22684046,2268404,20415642
2026-10-14,Jakarta,Elektronik,80,23714560,0,23714560
2026-10-14,Jakarta,Fashion,77,22613437,0,22613437
2026-10-14,Jakarta,ATK,73,21170949,0,21170949
2026-10-14,Jakarta,Makanan,77,22613437,0,22613437
2026-10-14,Jakarta,Kesehatan,79,23345685,0,23345685
2026-10-14,Bandung,Elektronik,80,23714560,0,23714560
2026-10-14,Bandung,Fashion,77,22613437,0,22613437
2026-10-14,Bandung,ATK,73,21170949,0,21170949
2026-10-14,Bandung,Makanan,77,22613437,0,22613437
2026-10-14,Bandung,Kesehatan,79,23345685,0,23345685
2026-10-14,Surabaya,Elektronik,81,24010992,0,24010992
2026-10-14,Surabaya,Fashion,78,22907118,0,22907118
2026-10-14,Surabaya,ATK,74,21460962,0,21460962
2026-10-14,Surabaya,Makanan,78,22907118,0,22907118
2026-10-14,Surabaya,Kesehatan,80,23641200,0,23641200
2026-10-14,Medan,Elektronik,78,23121696,0,23121696
2026-10-14,Medan,Fashion,75,22026075,0,22026075
2026-10-14,Medan,ATK,71,20590923,0,20590923
2026-10-14,Medan,Makanan,75,22026075,0,22026075
2026-10-14,Medan,Kesehatan,77,22754655,0,22754655
2026-10-14,Makassar,Elektronik,81,24010992,0,24010992
2026-10-14,Makassar,Fashion,78,22907118,0,22907118
2026-10-14,Makassar,ATK,74,21460962,0,21460962
2026-10-14,Makassar,Makanan,78,22907118,0,22907118
2026-10-14,Makassar,Kesehatan,80,23641200,0,23641200
2026-10-15,Jakarta,Elektronik,83,24679967,246799,24433168
2026-10-15,Jakarta,Fashion,80,23567840,235678,23332162
2026-10-15,Jakarta,ATK,76,22110680,221106,21889574
2026-10-15,Jakarta,Makanan,80,23567840,235678,23332162
2026-10-15,Jakarta,Kesehatan,82,24307424,243074,24064350
2026-10-15,Bandung,Elektronik,83,24679967,246799,24433168
2026-10-15,Bandung,Fashion,80,23567840,235678,23332162
2026-10-15,Bandung,ATK,76,22110680,221106,21889574
2026-10-15,Bandung,Makanan,80,23567840,235678,23332162
2026-10-15,Bandung,Kesehatan,82,24307424,243074,24064350
2026-10-15,Surabaya,Elektronik,84,24977316,249773,24727543
2026-10-15,Surabaya,Fashion,81,23862438,238624,23623814
2026-10-15,Surabaya,ATK,77,22401610,224016,22177594
2026-10-15,Surabaya,Makanan,81,23862438,238624,23623814
2026-10-15,Surabaya,Kesehatan,83,24603856,246038,24357818
2026-10-15,Medan,Elektronik,81,24085269,240852,23844417
2026-10-15,Medan,Fashion,78,22978644,229786,22748858
2026-10-15,Medan,ATK,74,21528820,215288,21313532
2026-10-15,Medan,Makanan,78,22978644,229786,22748858
2026-10-15,Medan,Kesehatan,80,23714560,237145,23477415
2026-10-15,Makassar,Elektronik,84,24977316,249773,24727543
2026-10-15,Makassar,Fashion,81,23862438,238624,23623814
2026-10-15,Makassar,ATK,77,22401610,224016,22177594
2026-10-15,Makassar,Makanan,81,23862438,238624,23623814
2026-10-15,Makassar,Kesehatan,83,24603856,246038,24357818
2026-10-16,Jakarta,Elektronik,6,1789596,35791,1753805
2026-10-16,Jakarta,Fashion,83,24527745,490554,24037191
2026-10-16,Jakarta,ATK,79,23055913,461118,22594795
2026-10-16,Jakarta,Makanan,83,24527745,490554,24037191
2026-10-16,Jakarta,Kesehatan,5,1486745,29734,1457011
2026-10-16,Bandung,Elektronik,6,1789596,35791,1753805
2026-10-16,Bandung,Fashion,83,24527745,490554,24037191
2026-10-16,Bandung,ATK,79,23055913,461118,22594795
2026-10-16,Bandung,Makanan,83,24527745,490554,24037191
2026-10-16,Bandung,Kesehatan,5,1486745,29734,1457011
2026-10-16,Surabaya,Elektronik,7,2087862,41757,2046105
2026-10-16,Surabaya,Fashion,84,24823260,496465,24326795
2026-10-16,Surabaya,ATK,80,23347760,466955,22880805
2026-10-16,Surabaya,Makanan,84,24823260,496465,24326795
2026-10-16,Surabaya,Kesehatan,6,1784094,35681,1748413
2026-10-16,Medan,Elektronik,84,25054344,501086,24553258
2026-10-16,Medan,Fashion,81,23936715,478734,23457981
2026-10-16,Medan,ATK,77,22472219,449444,22022775
2026-10-16,Medan,Makanan,81,23936715,478734,23457981
2026-10-16,Medan,Kesehatan,83,24679967,493599,24186368
2026-10-16,Makassar,Elektronik,7,2087862,41757,2046105
2026-10-16,Makassar,Fashion,84,24823260,496465,24326795
2026-10-16,Makassar,ATK,80,23347760,466955,22880805
2026-10-16,Makassar,Makanan,84,24823260,496465,24326795
2026-10-16,Makassar,Kesehatan,6,1784094,35681,1748413
2026-10-17,Jakarta,Elektronik,9,2692647,80779,2611868
2026-10-17,Jakarta,Fashion,6,1778592,53357,1725235
2026-10-17,Jakarta,ATK,82,24006648,720199,23286449
2026-10-17,Jakarta,Makanan,6,1778592,53357,1725235
2026-10-17,Jakarta,Kesehatan,8,2386128,71583,2314545
2026-10-17,Bandung,Elektronik,9,2692647,80779,2611868
2026-10-17,Bandung,Fashion,6,1778592,53357,1725235
2026-10-17,Bandung,ATK,82,24006648,720199,23286449
2026-10-17,Bandung,Makanan,6,1778592,53357,1725235
2026-10-17,Bandung,Kesehatan,8,2386128,71583,2314545
2026-10-17,Surabaya,Elektronik,10,2991830,89754,2902076
2026-10-17,Surabaya,Fashion,7,2075024,62250,2012774
2026-10-17,Surabaya,ATK,83,24299412,728982,23570430
2026-10-17,Surabaya,Makanan,7,2075024,62250,2012774
2026-10-17,Surabaya,Kesehatan,9,2684394,80531,2603863
2026-10-17,Medan,Elektronik,7,2094281,62828,2031453
2026-10-17,Medan,Fashion,84,24900288,747008,24153280
2026-10-17,Medan,ATK,80,23421120,702633,22718487
2026-10-17,Medan,Makanan,84,24900288,747008,24153280
2026-10-17,Medan,Kesehatan,6,1789596,53687,1735909
2026-10-17,Makassar,Elektronik,10,2991830,89754,2902076
2026-10-17,Makassar,Fashion,7,2075024,62250,2012774
2026-10-17,Makassar,ATK,83,24299412,728982,23570430
2026-10-17,Makassar,Makanan,7,2075024,62250,2012774
2026-10-17,Makassar,Kesehatan,9,2684394,80531,2603863
2026-10-18,Jakarta,Elektronik,12,3601200,144048,3457152
2026-10-18,Jakarta,Fashion,9,2676141,107045,2569096
2026-10-18,Jakarta,ATK,5,1468405,58736,1409669
2026-10-18,Jakarta,Makanan,9,2676141,107045,2569096
2026-10-18,Jakarta,Kesehatan,11,3291013,131640,3159373
2026-10-18,Bandung,Elektronik,12,3601200,144048,3457152
2026-10-18,Bandung,Fashion,9,2676141,107045,2569096
2026-10-18,Bandung,ATK,5,1468405,58736,1409669
2026-10-18,Bandung,Makanan,9,2676141,107045,2569096
2026-10-18,Bandung,Kesehatan,11,3291013,131640,3159373
2026-10-18,Surabaya,Elektronik,13,3901300,156052,3745248
2026-10-18,Surabaya,Fashion,10,2973490,118939,2854551
2026-10-18,Surabaya,ATK,6,1762086,70483,1691603
2026-10-18,Surabaya,Makanan,10,2973490,118939,2854551
2026-10-18,Surabaya,Kesehatan,12,3590196,143607,3446589
2026-10-18,Medan,Elektronik,10,3001000,120040,2880960
2026-10-18,Medan,Fashion,7,2081443,83257,1998186
2026-10-18,Medan,ATK,83,24375523,975020,23400503
2026-10-18,Medan,Makanan,7,2081443,83257,1998186
2026-10-18,Medan,Kesehatan,9,2692647,107705,2584942
2026-10-18,Makassar,Elektronik,13,3901300,156052,3745248
2026-10-18,Makassar,Fashion,10,2973490,118939,2854551
2026-10-18,Makassar,ATK,6,1762086,70483,1691603
2026-10-18,Makassar,Makanan,10,2973490,118939,2854551
2026-10-18,Makassar,Kesehatan,12,3590196,143607,3446589
2026-10-19,Jakarta,Elektronik,15,4515255,225762,4289493
2026-10-19,Jakarta,Fashion,12,3579192,178959,3400233
2026-10-19,Jakarta,ATK,8,2356784,117839,2238945
2026-10-19,Jakarta,Makanan,12,3579192,178959,3400233
2026-10-19,Jakarta,Kesehatan,14,4201400,210070,3991330
2026-10-19,Bandung,Elektronik,15,4515255,225762,4289493
2026-10-19,Bandung,Fashion,12,3579192,178959,3400233
2026-10-19,Bandung,ATK,8,2356784,117839,2238945
2026-10-19,Bandung,Makanan,12,3579192,178959,3400233
2026-10-19,Bandung,Kesehatan,14,4201400,210070,3991330
2026-10-19,Surabaya,Elektronik,16,4816272,240813,4575459
2026-10-19,Surabaya,Fashion,13,3877458,193872,3683586
2026-10-19,Surabaya,ATK,9,2651382,132569,2518813
2026-10-19,Surabaya,Makanan,13,3877458,193872,3683586
2026-10-19,Surabaya,Kesehatan,15,4501500,225075,4276425
2026-10-19,Medan,Elektronik,13,3913221,195661,3717560
2026-10-19,Medan,Fashion,10,2982660,149133,2833527
2026-10-19,Medan,ATK,6,1767588,88379,1679209
2026-10-19,Medan,Makanan,10,2982660,149133,2833527
2026-10-19,Medan,Kesehatan,12,3601200,180060,3421140
2026-10-19,Makassar,Elektronik,16,4816272,240813,4575459
2026-10-19,Makassar,Fashion,13,3877458,193872,3683586
2026-10-19,Makassar,ATK,9,2651382,132569,2518813
2026-10-19,Makassar,Makanan,13,3877458,193872,3683586
2026-10-19,Makassar,Kesehatan,15,4501500,225075,4276425
2026-10-20,Jakarta,Elektronik,18,5434812,326088,5108724
2026-10-20,Jakarta,Fashion,15,4487745,269264,4218481
2026-10-20,Jakarta,ATK,11,3250665,195039,3055626
2026-10-20,Jakarta,Makanan,15,4487745,269264,4218481
2026-10-20,Jakarta,Kesehatan,17,5117289,307037,4810252
2026-10-20,Bandung,Elektronik,18,5434812,326088,5108724
2026-10-20,Bandung,Fashion,15,4487745,269264,4218481
2026-10-20,Bandung,ATK,11,3250665,195039,3055626
2026-10-20,Bandung,Makanan,15,4487745,269264,4218481
2026-10-20,Bandung,Kesehatan,17,5117289,307037,4810252
2026-10-20,Surabaya,Elektronik,19,5736746,344204,5392542
2026-10-20,Surabaya,Fashion,16,4786928,287215,4499713
2026-10-20,Surabaya,ATK,12,3546180,212770,3333410
2026-10-20,Surabaya,Makanan,16,4786928,287215,4499713
2026-10-20,Surabaya,Kesehatan,18,5418306,325098,5093208
2026-10-20,Medan,Elektronik,16,4830944,289856,4541088
2026-10-20,Medan,Fashion,13,3889379,233362,3656017
2026-10-20,Medan,ATK,9,2659635,159578,2500057
2026-10-20,Medan,Makanan,13,3889379,233362,3656017
2026-10-20,Medan,Kesehatan,15,4515255,270915,4244340
2026-10-20,Makassar,Elektronik,19,5736746,344204,5392542
2026-10-20,Makassar,Fashion,16,4786928,287215,4499713
2026-10-20,Makassar,ATK,12,3546180,212770,3333410
2026-10-20,Makassar,Makanan,16,4786928,287215,4499713
2026-10-20,Makassar,Kesehatan,18,5418306,325098,5093208
2026-10-21,Jakarta,Elektronik,21,6359871,445190,5914681
2026-10-21,Jakarta,Fashion,18,5401800,378126,5023674
2026-10-21,Jakarta,ATK,14,4150048,290503,3859545
2026-10-21,Jakarta,Makanan,18,5401800,378126,5023674
2026-10-21,Jakarta,Kesehatan,20,6038680,422707,5615973
2026-10-21,Bandung,Elektronik,21,6359871,445190,5914681
2026-10-21,Bandung,Fashion,18,5401800,378126,5023674
2026-10-21,Bandung,ATK,14,4150048,290503,3859545
2026-10-21,Bandung,Makanan,18,5401800,378126,5023674
2026-10-21,Bandung,Kesehatan,20,6038680,422707,5615973
2026-10-21,Surabaya,Elektronik,22,6662722,466390,6196332
2026-10-21,Surabaya,Fashion,19,5701900,399133,5302767
2026-10-21,Surabaya,ATK,15,4446480,311253,4135227
2026-10-21,Surabaya,Makanan,19,5701900,399133,5302767
2026-10-21,Surabaya,Kesehatan,21,6340614,443842,5896772
2026-10-21,Medan,Elektronik,19,5754169,402791,5351378
2026-10-21,Medan,Fashion,16,4801600,336112,4465488
2026-10-21,Medan,ATK,12,3557184,249002,3308182
2026-10-21,Medan,Makanan,16,4801600,336112,4465488
2026-10-21,Medan,Kesehatan,18,5434812,380436,5054376
2026-10-21,Makassar,Elektronik,22,6662722,466390,6196332
2026-10-21,Makassar,Fashion,19,5701900,399133,5302767
2026-10-21,Makassar,ATK,15,4446480,311253,4135227
2026-10-21,Makassar,Makanan,19,5701900,399133,5302767
2026-10-21,Makassar,Kesehatan,21,6340614,443842,5896772
2026-10-22,Jakarta,Elektronik,24,7290432,583234,6707198
2026-10-22,Jakarta,Fashion,21,6321357,505708,5815649
2026-10-22,Jakarta,ATK,17,5054933,404394,4650539
2026-10-22,Jakarta,Makanan,21,6321357,505708,5815649
2026-10-22,Jakarta,Kesehatan,23,6965573,557245,6408328
2026-10-22,Bandung,Elektronik,24,7290432,583234,6707198
2026-10-22,Bandung,Fashion,21,6321357,505708,5815649
2026-10-22,Bandung,ATK,17,5054933,404394,4650539
2026-10-22,Bandung,Makanan,21,6321357,505708,5815649
2026-10-22,Bandung,Kesehatan,23,6965573,557245,6408328
2026-10-22,Surabaya,Elektronik,25,7594200,607536,6986664
2026-10-22,Surabaya,Fashion,22,6622374,529789,6092585
2026-10-22,Surabaya,ATK,18,5352282,428182,4924100
2026-10-22,Surabaya,Makanan,22,6622374,529789,6092585
2026-10-22,Surabaya,Kesehatan,24,7268424,581473,6686951
2026-10-22,Medan,Elektronik,22,6682896,534631,6148265
2026-10-22,Medan,Fashion,19,5719323,457545,5261778
2026-10-22,Medan,ATK,15,4460235,356818,4103417
2026-10-22,Medan,Makanan,19,5719323,457545,5261778
2026-10-22,Medan,Kesehatan,21,6359871,508789,5851082
2026-10-22,Makassar,Elektronik,25,7594200,607536,6986664
2026-10-22,Makassar,Fashion,22,6622374,529789,6092585
2026-10-22,Makassar,ATK,18,5352282,428182,4924100
2026-10-22,Makassar,Makanan,22,6622374,529789,6092585
2026-10-22,Makassar,Kesehatan,24,7268424,581473,6686951
2026-10-23,Jakarta,Elektronik,27,8226495,740384,7486111
2026-10-23,Jakarta,Fashion,24,7246416,652177,6594239
2026-10-23,Jakarta,ATK,20,5965320,536878,5428442
2026-10-23,Jakarta,Makanan,24,7246416,652177,6594239
2026-10-23,Jakarta,Kesehatan,26,7897968,710817,7187151
2026-10-23,Bandung,Elektronik,27,8226495,740384,7486111
2026-10-23,Bandung,Fashion,24,7246416,652177,6594239
2026-10-23,Bandung,ATK,20,5965320,536878,5428442
2026-10-23,Bandung,Makanan,24,7246416,652177,6594239
2026-10-23,Bandung,Kesehatan,26,7897968,710817,7187151
2026-10-23,Surabaya,Elektronik,28,8531180,767806,7763374
2026-10-23,Surabaya,Fashion,25,7548350,679351,6868999
2026-10-23,Surabaya,ATK,21,6263586,563722,5699864
2026-10-23,Surabaya,Makanan,25,7548350,679351,6868999
2026-10-23,Surabaya,Kesehatan,27,8201736,738156,7463580
2026-10-23,Medan,Elektronik,25,7617125,685541,6931584
2026-10-23,Medan,Fashion,22,6642548,597829,6044719
2026-10-23,Medan,ATK,18,5368788,483190,4885598
2026-10-23,Medan,Makanan,22,6642548,597829,6044719
2026-10-23,Medan,Kesehatan,24,7290432,656138,6634294
2026-10-23,Makassar,Elektronik,28,8531180,767806,7763374
2026-10-23,Makassar,Fashion,25,7548350,679351,6868999
2026-10-23,Makassar,ATK,21,6263586,563722,5699864
2026-10-23,Makassar,Makanan,25,7548350,679351,6868999
2026-10-23,Makassar,Kesehatan,27,8201736,738156,7463580
2026-10-24,Jakarta,Elektronik,30,9168060,916806,8251254
2026-10-24,Jakarta,Fashion,27,8176977,817697,7359280
2026-10-24,Jakarta,ATK,23,6881209,688120,6193089
2026-10-24,Jakarta,Makanan,27,8176977,817697,7359280
2026-10-24,Jakarta,Kesehatan,29,8835865,883586,7952279
2026-10-24,Bandung,Elektronik,30,9168060,916806,8251254
2026-10-24,Bandung,Fashion,27,8176977,817697,7359280
2026-10-24,Bandung,ATK,23,6881209,688120,6193089
2026-10-24,Bandung,Makanan,27,8176977,817697,7359280
2026-10-24,Bandung,Kesehatan,29,8835865,883586,7952279
2026-10-24,Surabaya,Elektronik,31,9473662,947366,8526296
2026-10-24,Surabaya,Fashion,28,8479828,847982,7631846
2026-10-24,Surabaya,ATK,24,7180392,718039,6462353
2026-10-24,Surabaya,Makanan,28,8479828,847982,7631846
2026-10-24,Surabaya,Kesehatan,30,9140550,914055,8226495
2026-10-24,Medan,Elektronik,28,8556856,855685,7701171
2026-10-24,Medan,Fashion,25,7571275,757127,6814148
2026-10-24,Medan,ATK,21,6282843,628284,5654559
2026-10-24,Medan,Makanan,25,7571275,757127,6814148
2026-10-24,Medan,Kesehatan,27,8226495,822649,7403846
2026-10-24,Makassar,Elektronik,31,9473662,947366,8526296
2026-10-24,Makassar,Fashion,28,8479828,847982,7631846
2026-10-24,Makassar,ATK,24,7180392,718039,6462353
2026-10-24,Makassar,Makanan,28,8479828,847982,7631846
2026-10-24,Makassar,Kesehatan,30,9140550,914055,8226495
2026-10-25,Jakarta,Elektronik,33,10115127,0,10115127
2026-10-25,Jakarta,Fashion,30,9113040,0,9113040
2026-10-25,Jakarta,ATK,26,7802600,0,7802600
2026-10-25,Jakarta,Makanan,30,9113040,0,9113040
2026-10-25,Jakarta,Kesehatan,32,9779264,0,9779264
2026-10-25,Bandung,Elektronik,33,10115127,0,10115127
2026-10-25,Bandung,Fashion,30,9113040,0,9113040
2026-10-25,Bandung,ATK,26,7802600,0,7802600
2026-10-25,Bandung,Makanan,30,9113040,0,9113040
2026-10-25,Bandung,Kesehatan,32,9779264,0,9779264
2026-10-25,Surabaya,Elektronik,34,10421646,0,10421646
2026-10-25,Surabaya,Fashion,31,9416808,0,9416808
2026-10-25,Surabaya,ATK,27,8102700,0,8102700
2026-10-25,Surabaya,Makanan,31,9416808,0,9416808
2026-10-25,Surabaya,Kesehatan,33,10084866,0,10084866
2026-10-25,Medan,Elektronik,31,9502089,0,9502089
2026-10-25,Medan,Fashion,28,8505504,0,8505504
2026-10-25,Medan,ATK,24,7202400,0,7202400
2026-10-25,Medan,Makanan,28,8505504,0,8505504
2026-10-25,Medan,Kesehatan,30,9168060,0,9168060
2026-10-25,Makassar,Elektronik,34,10421646,0,10421646
2026-10-25,Makassar,Fashion,31,9416808,0,9416808
2026-10-25,Makassar,ATK,27,8102700,0,8102700
2026-10-25,Makassar,Makanan,31,9416808,0,9416808
2026-10-25,Makassar,Kesehatan,33,10084866,0,10084866
2026-10-26,Jakarta,Elektronik,36,11067696,110676,10957020
2026-10-26,Jakarta,Fashion,33,10054605,100546,9954059
2026-10-26,Jakarta,ATK,29,8729493,87294,8642199
2026-10-26,Jakarta,Makanan,33,10054605,100546,9954059
2026-10-26,Jakarta,Kesehatan,35,10728165,107281,10620884
2026-10-26,Bandung,Elektronik,36,11067696,110676,10957020
2026-10-26,Bandung,Fashion,33,10054605,100546,9954059
2026-10-26,Bandung,ATK,29,8729493,87294,8642199
2026-10-26,Bandung,Makanan,33,10054605,100546,9954059
2026-10-26,Bandung,Kesehatan,35,10728165,107281,10620884
2026-10-26,Surabaya,Elektronik,37,11375132,113751,11261381
2026-10-26,Surabaya,Fashion,34,10359290,103592,10255698
2026-10-26,Surabaya,ATK,30,9030510,90305,8940205
2026-10-26,Surabaya,Makanan,34,10359290,103592,10255698
2026-10-26,Surabaya,Kesehatan,36,11034684,110346,10924338
2026-10-26,Medan,Elektronik,34,10452824,104528,10348296
2026-10-26,Medan,Fashion,31,9445235,94452,9350783
2026-10-26,Medan,ATK,27,8127459,81274,8046185
2026-10-26,Medan,Makanan,31,9445235,94452,9350783
2026-10-26,Medan,Kesehatan,33,10115127,101151,10013976
2026-10-26,Makassar,Elektronik,37,11375132,113751,11261381
2026-10-26,Makassar,Fashion,34,10359290,103592,10255698
2026-10-26,Makassar,ATK,30,9030510,90305,8940205
2026-10-26,Makassar,Makanan,34,10359290,103592,10255698
2026-10-26,Makassar,Kesehatan,36,11034684,110346,10924338
2026-10-27,Jakarta,Elektronik,39,12025767,240515,11785252
2026-10-27,Jakarta,Fashion,36,11001672,220033,10781639
2026-10-27,Jakarta,ATK,32,9661888,193237,9468651
2026-10-27,Jakarta,Makanan,36,11001672,220033,10781639
2026-10-27,Jakarta,Kesehatan,38,11682568,233651,11448917
2026-10-27,Bandung,Elektronik,39,12025767,240515,11785252
2026-10-27,Bandung,Fashion,36,11001672,220033,10781639
2026-10-27,Bandung,ATK,32,9661888,193237,9468651
2026-10-27,Bandung,Makanan,36,11001672,220033,10781639
2026-10-27,Bandung,Kesehatan,38,11682568,233651,11448917
2026-10-27,Surabaya,Elektronik,40,12334120,246682,12087438
